temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),fluence_n_cm2,flux_n_cm2_sec
284.4444444444445,0.2,0.18,1.34,0.014,0.23,0.24,19.08635983067475,10.68121818193429,1.22e+19,47997451886.09528
285.0,0.2,0.18,1.34,0.014,0.23,0.24,19.46239799789896,10.66583087986445,2.9e+19,46326648238.24548
283.8888888888889,0.2,0.54,1.31,0.01,0.18,0.2,19.70500795933334,10.85209291325057,5.07e+19,71136568742.33914
283.8888888888889,0.2,0.54,1.31,0.01,0.18,0.2,19.70500795933334,10.85209291325057,5.07e+19,71136568742.33914
290.0,0.2,0.74,1.37,0.005,0.24,0.16,17.60205999,11.70757018,4e+17,510000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,17.84509804,11.8920946,7e+17,780000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,18.25527251,11.8920946,1.8e+18,780000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,18.53147892,11.8920946,3.4e+18,780000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,18.8920946,12.0,7.8e+18,1000000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,19.13353891,11.8920946,1.36e+19,780000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,19.52113808,11.98677173,3.32e+19,970000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,19.0,11.88649073,1e+19,770000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,17.60205999,11.41497335,4e+17,260000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,18.0,11.50514998,1e+18,320000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,18.38021124,11.49136169,2.4e+18,310000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,18.68124124,11.50514998,4.8e+18,320000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,18.92941893,11.41497335,8.5e+18,260000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,19.19589965,11.47712125,1.57e+19,300000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,17.47712125,11.0,3e+17,100000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,18.04139269,11.0,1.1e+18,100000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,18.38021124,10.90308999,2.4e+18,80000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,18.60205999,10.90308999,4e+18,80000000000.0
270.0,0.2,0.74,1.37,0.005,0.24,0.16,18.5797836,11.96378783,3.8e+18,920000000000.0
270.0,0.2,0.74,1.37,0.005,0.24,0.16,19.18184359,11.96378783,1.52e+19,920000000000.0
270.0,0.2,0.74,1.37,0.005,0.24,0.16,18.63346846,11.39794001,4.3e+18,250000000000.0
270.0,0.2,0.74,1.37,0.005,0.24,0.16,19.23299611,11.5563025,1.71e+19,360000000000.0
270.0,0.2,0.74,1.37,0.005,0.24,0.16,18.41497335,10.90308999,2.6e+18,80000000000.0
270.0,0.2,0.74,1.37,0.005,0.24,0.16,18.61278386,11.07918125,4.1e+18,120000000000.0
310.0,0.2,0.74,1.37,0.005,0.24,0.16,18.60205999,11.99122608,4e+18,980000000000.0
310.0,0.2,0.74,1.37,0.005,0.24,0.16,19.16731733,11.99122608,1.47e+19,980000000000.0
310.0,0.2,0.74,1.37,0.005,0.24,0.16,18.60205999,11.36172784,4e+18,230000000000.0
310.0,0.2,0.74,1.37,0.005,0.24,0.16,19.20411998,11.53147892,1.6e+19,340000000000.0
310.0,0.2,0.74,1.37,0.005,0.24,0.16,18.38021124,10.84509804,2.4e+18,70000000000.0
310.0,0.2,0.74,1.37,0.005,0.24,0.16,18.5797836,11.04139269,3.8e+18,110000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,19.95904139,13.32221929,9.1e+19,21000000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,20.34242268,13.32221929,2.2e+20,21000000000000.0
300.0,0.2,0.74,1.37,0.005,0.24,0.16,20.11394335,13.98677173,1.3e+20,97000000000000.0
300.0,0.2,0.74,1.37,0.005,0.24,0.16,19.81954394,13.97772361,6.6e+19,95000000000000.0
300.0,0.2,0.74,1.37,0.005,0.24,0.16,19.23044892,13.98677173,1.7e+19,97000000000000.0
300.0,0.2,0.74,1.37,0.005,0.24,0.16,19.51851394,13.98677173,3.3e+19,97000000000000.0
290.0,0.2,1.2,1.3,0.01,0.18,0.11,18.2787536,11.70757018,1.9e+18,510000000000.0
290.0,0.2,1.2,1.3,0.01,0.18,0.11,18.77085201,11.70757018,5.9e+18,510000000000.0
290.0,0.2,1.2,1.3,0.01,0.18,0.11,18.88081359,11.88081359,7.6e+18,760000000000.0
290.0,0.2,1.2,1.3,0.01,0.18,0.11,18.97312785,11.79239169,9.4e+18,620000000000.0
290.0,0.2,1.2,1.3,0.01,0.18,0.11,19.2121876,11.79239169,1.63e+19,620000000000.0
290.0,0.2,1.2,1.3,0.01,0.18,0.11,19.23044892,11.99122608,1.7e+19,980000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,20.13987908640124,12.56584781867352,1.38e+20,3680000000000.0
290.0,0.2,0.76,0.0,0.004,0.0,0.0,19.40654018043395,12.51851393987789,2.55e+19,3300000000000.0
290.0,0.2,0.76,0.0,0.005,0.0,0.0,19.40483371661994,12.51851393987789,2.54e+19,3300000000000.0
290.0,0.2,0.76,0.0,0.004,0.0,0.0,19.39794000867204,12.50514997831991,2.5e+19,3200000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.00838297021605,13.47712125471966,1.01949e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.33288666285985,13.47712125471966,2.15222e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.41171227825338,13.47712125471966,2.58055e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.59589065540831,13.47712125471966,3.94358e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.73221276607919,13.47712125471966,5.39775e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,18.74891563593745,13.47712125471966,5.60939e+18,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,18.72348522604158,13.47712125471966,5.29036e+18,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,18.88846087950171,13.47712125471966,7.73501e+18,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.08548680502279,13.47712125471966,1.21755e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.16958333432245,13.47712125471966,1.47769e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.34774361799218,13.47712125471966,2.22712e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.58559607293095,13.47712125471966,3.8512e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,18.59610204771811,13.47712125471966,3.9455e+18,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.00931914265568,13.47712125471966,1.02169e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.34178656599192,13.47712125471966,2.19678e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.34465944962827,13.47712125471966,2.21136e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.47815075909419,13.47712125471966,3.00712e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.53233134085841,13.47712125471966,3.40668e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.62520334907133,13.47712125471966,4.21894e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.66425733245174,13.47712125471966,4.61591e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.79323703999516,13.47712125471966,6.21208e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.77783627269105,13.47712125471966,5.99565e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.77999092849926,13.47712125471966,6.02547e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.79417633027015,13.47712125471966,6.22553e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.79414633232992,13.47712125471966,6.2251e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.79197751135648,13.47712125471966,6.19409e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.79195297064698,13.47712125471966,6.19374e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.82010880887437,13.47712125471966,6.60859e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.82008580743322,13.47712125471966,6.60824e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.82006017582085,13.47712125471966,6.60785e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.82091440469596,13.47712125471966,6.620860000000001e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.83386778684681,13.47712125471966,6.821310000000001e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.8929989973186,13.47712125471966,7.81626e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.97290880306378,13.47712125471966,9.39526e+19,30000000000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,19.9826958197141,13.47712125471966,9.60939e+19,30000000000000.0
288.0,0.2,0.18,1.34,0.011,0.0,0.0,19.7481880270062,11.91893058139074,5.6e+19,829718132897.1387
288.0,0.2,0.18,1.34,0.011,0.0,0.0,19.46239799789896,11.6331405522835,2.9e+19,429675461678.8754
288.0,0.2,0.18,1.34,0.011,0.0,0.0,19.17609125905568,11.34683381344022,1.5e+19,222245928454.5907
288.0,0.2,0.18,1.34,0.011,0.0,0.0,19.45788189673399,12.79065315370029,2.87e+19,6175230226353.387
288.0,0.2,0.18,1.34,0.011,0.0,0.0,19.45788189673399,12.79065315370029,2.87e+19,6175230226353.387
288.0,0.2,0.18,1.34,0.011,0.0,0.0,19.7481880270062,12.73780325550782,5.6e+19,5467682093341.145
290.0,0.2,0.88,1.19,0.016,0.0,0.0,19.53147891704225,12.68124123737559,3.4e+19,4800000000000.0
290.0,0.2,0.88,1.19,0.016,0.0,0.0,19.84509804001426,12.64345267648619,7e+19,4400000000000.0
290.0,0.2,0.88,1.19,0.016,0.0,0.0,19.9731278535997,12.60205999132796,9.4e+19,4000000000000.0
289.0,0.2000000029802322,0.7599999904632568,0.7200000286102295,0.0040000001899898,0.0,0.0,19.39794000867204,13.23044892137827,2.5e+19,17000000000000.0
289.0,0.2000000029802322,0.7599999904632568,0.7599999904632568,0.0049999998882412,0.0,0.0,19.40483371661994,13.23044892137827,2.54e+19,17000000000000.0
289.0,0.2000000029802322,0.7599999904632568,0.7699999809265137,0.0040000001899898,0.0,0.0,19.40654018043395,13.23044892137827,2.55e+19,17000000000000.0
287.7777777777778,0.2000000029802322,0.6299999952316284,1.399999976158142,0.0170000009238719,0.0,0.0,18.65801139665711,12.95866285255224,4.55e+18,9092071713465.86
280.5555555555555,0.205,0.044,1.304,0.018,0.325,0.047,18.41329976408125,10.64024507071699,2.59e+18,43676222596.96458
280.5555555555555,0.205,0.044,1.304,0.018,0.325,0.047,19.35793484700045,10.83679676329642,2.28e+19,68674698795.18071
289.0,0.2099999934434891,0.75,0.7099999785423279,0.0179999992251396,0.0,0.0,19.39269695325967,13.23044892137827,2.47e+19,17000000000000.0
289.0,0.2099999934434891,0.75,0.7300000190734863,0.0199999995529651,0.0,0.0,19.3654879848909,13.23044892137827,2.32e+19,17000000000000.0
289.0,0.2099999934434891,0.75,0.7300000190734863,0.0199999995529651,0.0,0.0,19.38201704257487,13.23044892137827,2.41e+19,17000000000000.0
289.0,0.2099999934434891,0.75,0.7400000095367432,0.0219999998807907,0.0,0.0,19.39794000867204,13.23044892137827,2.5e+19,17000000000000.0
288.0,0.2099999934434891,0.5373333295186361,1.509999990463257,0.0163333335270484,0.0,0.0,18.97173959088778,12.03623232506307,9.37e+18,1087006960556.845
290.5555555555555,0.2099999934434891,0.5373333295186361,1.509999990463257,0.0163333335270484,0.0,0.0,19.05307844348342,12.11757117765871,1.13e+19,1310904872389.791
282.2222222222222,0.2099999934434891,0.5373333295186361,1.509999990463257,0.0163333335270484,0.0,0.0,18.86510397464113,11.92959670881642,7.33e+18,850348027842.2274
304.4444444444445,0.2099999934434891,0.5373333295186361,1.509999990463257,0.0163333335270484,0.0,0.0,18.89376176205794,11.95825449623323,7.83e+18,908352668213.457
288.0,0.2099999934434891,0.5373333295186361,1.509999990463257,0.0163333335270484,0.0,0.0,18.90308998699194,11.96758272116723,8e+18,928074245939.6752
287.7777777777778,0.21,0.06,1.167,0.013,0.143,0.115,18.91645394854993,10.7520663505966,8.25e+18,56502329128.7382
287.2222222222222,0.21,0.06,1.167,0.013,0.143,0.115,19.29003461136252,10.74356380982559,1.95e+19,55406894595.28758
286.6666666666667,0.21,0.06,1.167,0.013,0.143,0.115,19.38738982633873,10.45513342564177,2.44e+19,28518943029.99837
275.0,0.21,0.758,1.278,0.009,0.2,0.23,17.38021124171161,9.049187449414822,2.4e+17,1119921157.550508
275.0,0.21,0.758,1.278,0.009,0.2,0.23,17.44715803134222,8.898836926285247,2.8e+17,792203809.1422583
278.3333333333333,0.21,0.78,1.49,0.016,0.23,0.12,16.95424250943933,8.642225185711242,9e+16,438758138.9634778
292.7777777777778,0.21,0.88,1.36,0.011,0.24,0.1,18.59549622182557,11.05529692973198,3.94e+18,113578709469.1204
292.7777777777778,0.21,0.88,1.36,0.011,0.24,0.1,19.15533603746506,11.02205216036896,1.43e+19,105208822591.1447
292.7777777777778,0.21,0.88,1.36,0.011,0.24,0.1,19.29225607135648,10.93311145785011,1.96e+19,85725782466.45323
292.7777777777778,0.21,0.88,1.36,0.011,0.24,0.1,19.42813479402879,10.91987729129473,2.68e+19,83152879174.64685
292.2222222222222,0.21,0.88,1.36,0.011,0.24,0.1,19.71264970162721,10.92986381045336,5.16e+19,85087117335.53056
273.8888888888889,0.21,0.758,1.278,0.009,0.2,0.23,17.90687353472207,8.90563980780227,8.07e+17,804710758.8332711
290.0,0.21,0.02,1.68,0.002,0.16,0.16,17.84509804,11.8920946,7e+17,780000000000.0
290.0,0.21,0.02,1.68,0.002,0.16,0.16,18.25527251,11.8920946,1.8e+18,780000000000.0
290.0,0.21,0.02,1.68,0.002,0.16,0.16,18.53147892,11.8920946,3.4e+18,780000000000.0
290.0,0.21,0.02,1.68,0.002,0.16,0.16,19.13353891,11.8920946,1.36e+19,780000000000.0
290.0,0.21,0.02,1.68,0.002,0.16,0.16,19.52113808,11.98677173,3.32e+19,970000000000.0
290.0,0.21,0.02,1.68,0.002,0.16,0.16,17.60205999,11.41497335,4e+17,260000000000.0
290.0,0.21,0.02,1.68,0.002,0.16,0.16,18.0,11.50514998,1e+18,320000000000.0
290.0,0.21,0.02,1.68,0.002,0.16,0.16,18.68124124,11.50514998,4.8e+18,320000000000.0
290.0,0.21,0.02,1.68,0.002,0.16,0.16,19.19589965,11.47712125,1.57e+19,300000000000.0
290.0,0.21,0.02,1.68,0.002,0.16,0.16,17.47712125,11.0,3e+17,100000000000.0
290.0,0.21,0.02,1.68,0.002,0.16,0.16,18.04139269,11.0,1.1e+18,100000000000.0
290.0,0.21,0.02,1.68,0.002,0.16,0.16,18.60205999,10.90308999,4e+18,80000000000.0
270.0,0.21,0.02,1.68,0.002,0.16,0.16,18.5797836,11.96378783,3.8e+18,920000000000.0
270.0,0.21,0.02,1.68,0.002,0.16,0.16,19.18184359,11.96378783,1.52e+19,920000000000.0
270.0,0.21,0.02,1.68,0.002,0.16,0.16,19.23299611,11.5563025,1.71e+19,360000000000.0
270.0,0.21,0.02,1.68,0.002,0.16,0.16,18.61278386,11.07918125,4.1e+18,120000000000.0
310.0,0.21,0.02,1.68,0.002,0.16,0.16,18.60205999,11.99122608,4e+18,980000000000.0
310.0,0.21,0.02,1.68,0.002,0.16,0.16,19.16731733,11.99122608,1.47e+19,980000000000.0
310.0,0.21,0.02,1.68,0.002,0.16,0.16,19.20411998,11.53147892,1.6e+19,340000000000.0
310.0,0.21,0.02,1.68,0.002,0.16,0.16,18.5797836,11.04139269,3.8e+18,110000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,17.84509804,11.92427929,7e+17,840000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,18.2787536,11.92427929,1.9e+18,840000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,18.53147892,11.8920946,3.4e+18,780000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,19.13353891,11.8920946,1.36e+19,780000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,19.52113808,11.98677173,3.32e+19,970000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,17.60205999,11.43136376,4e+17,270000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,18.0,11.50514998,1e+18,320000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,18.68124124,11.50514998,4.8e+18,320000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,19.19589965,11.47712125,1.57e+19,300000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,17.47712125,11.04139269,3e+17,110000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,18.0,11.04139269,1e+18,110000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,18.60205999,10.90308999,4e+18,80000000000.0
270.0,0.21,0.63,1.69,0.014,0.45,0.08,18.5797836,11.96378783,3.8e+18,920000000000.0
270.0,0.21,0.63,1.69,0.014,0.45,0.08,19.18184359,11.96378783,1.52e+19,920000000000.0
270.0,0.21,0.63,1.69,0.014,0.45,0.08,19.23299611,11.5563025,1.71e+19,360000000000.0
270.0,0.21,0.63,1.69,0.014,0.45,0.08,18.61278386,11.07918125,4.1e+18,120000000000.0
310.0,0.21,0.63,1.69,0.014,0.45,0.08,18.60205999,11.99122608,4e+18,980000000000.0
310.0,0.21,0.63,1.69,0.014,0.45,0.08,19.16731733,11.99122608,1.47e+19,980000000000.0
310.0,0.21,0.63,1.69,0.014,0.45,0.08,19.20411998,11.53147892,1.6e+19,340000000000.0
310.0,0.21,0.63,1.69,0.014,0.45,0.08,18.5797836,11.04139269,3.8e+18,110000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,20.13987908640124,12.56584781867352,1.38e+20,3680000000000.0
290.0,0.21,0.75,0.0,0.02,0.0,0.0,19.3654879848909,12.47712125471966,2.32e+19,3000000000000.0
290.0,0.21,0.75,0.0,0.02,0.0,0.0,19.38201704257487,12.49136169383427,2.41e+19,3100000000000.0
290.0,0.21,0.75,0.0,0.018,0.0,0.0,19.39269695325967,12.50514997831991,2.47e+19,3200000000000.0
290.0,0.21,0.75,0.0,0.022,0.0,0.0,19.39794000867204,12.50514997831991,2.5e+19,3200000000000.0
290.0,0.21,0.63,1.55,0.009,0.0,0.0,19.49136169383427,12.67209785793572,3.1e+19,4700000000000.0
290.0,0.21,0.63,1.55,0.009,0.0,0.0,19.77085201164214,12.61278385671974,5.9e+19,4100000000000.0
290.0,0.21,0.63,1.55,0.009,0.0,0.0,20.07188200730613,12.6232492903979,1.18e+20,4200000000000.0
283.8888888888889,0.211,0.63,1.28,0.01,0.25,0.2,18.40312052117582,10.75818587856221,2.53e+18,57304124084.94601
277.7777777777778,0.211,0.63,1.28,0.01,0.25,0.2,19.00860017176192,10.79379022119175,1.02e+19,62199976583.53823
276.1111111111111,0.212,0.345,1.78,0.009,0.213,0.209,15.96661098668193,8.482938122875623,9260000000000000.0,304045179.9317048
285.5555555555555,0.212,0.345,1.78,0.009,0.213,0.209,18.85186960072977,11.36819673692345,7.11e+18,233451536643.026
285.5555555555555,0.212,0.345,1.78,0.009,0.213,0.209,19.13353890837022,11.45666247639708,1.36e+19,286195286195.2862
285.5555555555555,0.212,0.345,1.78,0.009,0.213,0.209,19.20682587603185,11.27827436120061,1.61e+19,189790452479.2999
276.1111111111111,0.212,0.345,1.78,0.009,0.213,0.209,16.85125834871907,8.575450546519773,7.1e+16,376227508.4836653
273.8888888888889,0.212,0.345,1.78,0.009,0.213,0.209,17.35983548233989,8.355878897084613,2.29e+17,226923198.8838153
288.0,0.2150000035762787,0.5973333319028219,1.453333338101705,0.0153333336735765,0.0,0.0,18.56229286445647,12.00119148080742,3.65e+18,1002747252747.253
283.3333333333333,0.2150000035762787,0.5973333319028219,1.453333338101705,0.0153333336735765,0.0,0.0,18.6063813651106,12.04527998146155,4.04e+18,1109890109890.11
285.5555555555555,0.2150000035762787,0.5973333319028219,1.453333338101705,0.0153333336735765,0.0,0.0,18.72181061521255,12.16070923156349,5.27e+18,1447802197802.198
288.0,0.2150000035762787,0.5973333319028219,1.453333338101705,0.0153333336735765,0.0,0.0,18.90308998699194,12.34198860334289,8e+18,2197802197802.198
279.4444444444445,0.2150000035762787,0.5973333319028219,1.453333338101705,0.0153333336735765,0.0,0.0,18.51321760006794,11.95211621641888,3.26e+18,895604395604.3956
283.8888888888889,0.2150000035762787,0.5973333319028219,1.453333338101705,0.0153333336735765,0.0,0.0,18.53529412004277,11.97419273639371,3.43e+18,942307692307.6924
277.7777777777778,0.2150000035762787,0.5973333319028219,1.453333338101705,0.0153333336735765,0.0,0.0,18.54654266347813,11.98544127982908,3.52e+18,967032967032.967
280.0,0.218,0.724,1.37,0.016,0.2,0.12,18.75434833571102,11.14159837646881,5.68e+18,138547398821.3714
280.0,0.218,0.724,1.37,0.016,0.2,0.12,19.24551266781415,11.08394822919721,1.76e+19,121324421503.0993
280.0,0.218,0.724,1.37,0.016,0.2,0.12,19.41664050733828,10.87251092161626,2.61e+19,74560862232.09511
280.0,0.218,0.724,1.37,0.016,0.2,0.12,19.56466606425209,10.85634444277409,3.67e+19,71836380605.19508
290.0,0.218,0.724,1.37,0.016,0.2,0.12,20.13987908640124,12.56584781867352,1.38e+20,3680000000000.0
285.0,0.219,0.871,1.403,0.015,0.158,0.127,18.51851393987789,11.0111071611806,3.3e+18,102590503476.8854
285.0,0.219,0.871,1.403,0.015,0.158,0.127,18.95712819767681,10.95863450812304,9.06e+18,90914783345.85667
285.0,0.219,0.871,1.403,0.015,0.158,0.127,19.1846914308176,10.83585156619246,1.53e+19,68525397931.0167
285.0,0.219,0.871,1.403,0.015,0.158,0.127,19.37657695705651,10.81745032143286,2.38e+19,65682597842.78477
277.0,0.2199999988079071,0.6299999952316284,1.340000033378601,0.0140000004321336,0.0,0.0,18.47712125471966,11.64345267648619,3e+18,440000000000.0
275.0,0.22,0.51,1.37,0.018,0.22,0.23,17.48000694295715,9.05307844348342,3.02e+17,1130000000.0
291.1111111111111,0.22,0.59,1.45,0.016,0.51,0.08,18.78461729263288,10.85999070988563,6.09e+18,72442046362.90967
291.1111111111111,0.22,0.59,1.45,0.016,0.51,0.08,19.20139712432045,10.78824736026564,1.59e+19,61411168397.30292
291.1111111111111,0.22,0.6,1.55,0.021,0.58,0.08,18.78461729263288,10.85999070988563,6.09e+18,72442046362.90967
291.1111111111111,0.22,0.6,1.55,0.021,0.58,0.08,19.20139712432045,10.78824736026564,1.59e+19,61411168397.30292
292.7777777777778,0.22,0.63,1.705,0.014,0.422,0.089,18.29225607135648,10.78484929265919,1.96e+18,60932541458.99862
292.7777777777778,0.22,0.63,1.705,0.014,0.422,0.089,18.77232170672292,10.86189539382432,5.92e+18,72760452923.98694
292.7777777777778,0.22,0.63,1.705,0.014,0.422,0.089,19.10720996964787,11.08726527900846,1.28e+19,122254619696.4418
292.2222222222222,0.22,0.63,1.705,0.014,0.422,0.089,18.98317507203781,10.7479719628258,9.62e+18,55972146584.18629
292.7777777777778,0.22,0.63,1.705,0.014,0.422,0.089,19.06445798922692,10.67022883625214,1.16e+19,46798166286.4719
291.1111111111111,0.22,0.6,1.55,0.021,0.58,0.08,19.05690485133647,10.80955971463527,1.14e+19,64500000000.0
282.6,0.22,0.643,1.52,0.012,0.37,0.1,18.73078227566639,11.14921911265538,5.38e+18,141000000000.0
282.6,0.22,0.643,1.52,0.012,0.37,0.1,19.04921802267018,11.1788972252476,1.12e+19,150972283958.1004
282.6,0.22,0.643,1.52,0.012,0.37,0.1,19.0899051114394,10.91795412355009,1.23e+19,82785470913.3248
282.6,0.22,0.643,1.52,0.012,0.37,0.1,19.46834733041216,10.88523479222011,2.94e+19,76777645944.94182
